intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
290000,0.001054315422089726,0.12980769230769232,0.0009816040136697449,0.00043066837338947975,1.3333333333333333,1.0,0.5443310539518174,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_001541385.1 Lactobacillus crispatus,278dee49d77d08faf717efa279df62a7,0.13942307692307693,270000,132,167190000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8742323513553998,0.9621045051786049,0.9181684282670024,0.9621045051786049,False,36,47304,83591
1710000,0.006216825419908384,0.08681672025723473,0.0009816040136697449,0.001483413286119319,4.592592592592593,4.0,5.144283121487308,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_039832125.1 Dorea sp. YH-dor228,6f63e67cfee48d6776eb50e5ef416030,0.5498392282958199,270000,133,166920000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.9051835244660908,0.9883404786499301,0.9467620015580105,0.9883404786499301,False,124,47428,83591
280000,0.0010179597178797354,0.09848484848484848,0.0009452483094597542,0.00043066837338947975,1.3846153846153846,1.0,0.5600084530215783,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_002251385.1 Prevotella sp. P5-108,f59fbfbc123c70f71c9ebe3f570e0eed,0.10606060606060606,260000,134,166660000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8736310294881081,0.956958749892244,0.915294889690176,0.956958749892244,False,36,47464,83591
310000,0.001127026830509707,0.09523809523809523,0.0009452483094597542,0.00037085332152982976,1.1923076923076923,1.0,0.4819216956208333,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_040096265.1 Ruthenibacterium intestinale,7a4057c6e7be99887062e3f5749a77d9,0.11355311355311355,260000,135,166400000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8753763100793048,0.9582404310778028,0.9168083705785538,0.9582404310778028,False,31,47495,83591
1090000,0.003962771758888969,0.1326530612244898,0.0009452483094597542,0.0009331148090105394,3.0,3.0,1.9215378456610457,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_946011805.1 uncultured Clostridia bacterium,b97237948d70ec2928a1affeefe4a6e4,0.5561224489795918,260000,136,166140000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8972261904189437,0.988560701150868,0.9428934457849059,0.988560701150868,False,78,47573,83591
1180000,0.004289973096778884,0.11304347826086956,0.0009452483094597542,0.0005742244978526397,1.8461538461538463,2.0,1.0986812966989,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_004556615.1 Clostridiales bacterium,641300b1bf9abe68f6021aaa0da5b4a0,0.5130434782608696,260000,137,165880000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8986230217651235,0.9869990813651547,0.9428110515651391,0.9869990813651547,False,48,47621,83591
250000,0.0009088926052497637,0.09578544061302682,0.0009088926052497637,0.0004665574045052697,1.56,1.0,1.022936948203554,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_004563405.1 bacterium,81661345875003ab69c4fd65e8addfa5,0.09578544061302682,250000,138,165630000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.871691862161085,0.9550486178741034,0.9133702400175943,0.9550486178741034,False,39,47660,83591
260000,0.0009452483094597542,0.09652509652509653,0.0009088926052497637,0.00037085332152982976,1.24,1.0,0.5122499389946279,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_034118045.1 Eubacteriales bacterium,acfc64545eb6d9ee56c650cb6f35e2a7,0.10038610038610038,250000,139,165380000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8723624803151908,0.9559275367990361,0.9141450085571134,0.9559275367990361,False,31,47691,83591
250000,0.0009088926052497637,0.11160714285714286,0.0009088926052497637,0.00039477934227368975,1.32,1.0,0.6764613810115105,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_022769895.1 Clostridiales bacterium,d3d95856a8888594dd338622a0d4885d,0.11160714285714286,250000,140,165130000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.871691862161085,0.9579157058058985,0.9148037839834917,0.9579157058058985,False,33,47724,83591
2860000,0.010397731404057297,0.04752851711026616,0.0009088926052497637,0.0007297436326877295,2.44,2.0,1.2986146464598343,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_040187845.1 Phocaeicola vulgatus,295f4ad8ff80f13ae6491c089b925b37,0.5437262357414449,250000,141,164880000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.9143583663565791,0.9881238417635774,0.9512411040600782,0.9881238417635774,False,61,47785,83591
1220000,0.004435395913618847,0.0778816199376947,0.0009088926052497637,0.001543228337978969,5.16,4.0,4.730158559710235,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_928721625.1 uncultured Clostridia bacterium,8106ebae3f3f9159997f3ca8088a25b0,0.38006230529595014,250000,142,164630000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8992106034824618,0.9812097585267827,0.9402101810046223,0.9812097585267827,False,129,47914,83591
240000,0.0008725369010397731,0.14457831325301204,0.0008725369010397731,0.00039477934227368975,1.375,1.0,0.6959705453537527,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_016296485.1 Oscillospiraceae bacterium,e4341dee10e35a1c98ff401e0cf55bd9,0.14457831325301204,240000,143,164390000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8709944119088067,0.9627896975047106,0.9168920547067586,0.9627896975047106,False,33,47947,83591
250000,0.0009088926052497637,0.10434782608695652,0.0008725369010397731,0.0004426313837614097,1.5416666666666667,1.0,0.705878097754059,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_004555155.1 Clostridiales bacterium,f3c60aed83d4b1b4e38b206043e223ed,0.10869565217391304,240000,144,164150000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.871691862161085,0.9574193475440997,0.9145556048525924,0.9574193475440997,False,37,47984,83591
240000,0.0008725369010397731,0.11162790697674418,0.0008725369010397731,0.0009690038401263294,3.375,1.0,10.160431831374098,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_004558535.1 Bacteroidales bacterium,106f8c3f4063c77d8782fabe1e19209e,0.11162790697674418,240000,145,163910000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8709944119088067,0.9579191999357857,0.9144568059222962,0.9579191999357857,False,81,48065,83591
600000,0.002181342252599433,0.0916030534351145,0.0008725369010397731,0.00037085332152982976,1.2916666666666667,1.0,0.6757197808427856,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_022787005.1 Flintibacter sp.,f8808bf703c44d6f1db6abefa2ad1057,0.22900763358778625,240000,146,163670000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8867845417116311,0.9715117071571525,0.9291481244343918,0.9715117071571525,False,31,48096,83591
240000,0.0008725369010397731,0.10666666666666667,0.0008725369010397731,0.00040674235264561977,1.4166666666666667,1.0,0.6400954789890507,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945875625.1 uncultured Clostridia bacterium,82263a124385916b6aa438f2674d4f22,0.10666666666666667,240000,147,163430000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8709944119088067,0.9570656729467923,0.9140300424277995,0.9570656729467923,False,34,48130,83591
250000,0.0009088926052497637,0.08333333333333333,0.0008361811968297826,0.0002990752592982498,1.0869565217391304,1.0,0.2817713347133852,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_004556985.1 Clostridiales bacterium,7969bf38dae647ac75f178e76e279d41,0.09057971014492754,230000,148,163200000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.871691862161085,0.9540027487094905,0.9128473054352877,0.9540027487094905,False,25,48155,83591
260000,0.0009452483094597542,0.12234042553191489,0.0008361811968297826,0.0004426313837614097,1.608695652173913,1.0,0.7655137765938701,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_009696175.1 Floccifex porci,80bd22bd3fd2c372e9b8cc68feaab454,0.13829787234042554,230000,149,162970000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8723624803151908,0.961951652591315,0.9171570664532529,0.961951652591315,False,37,48192,83591
770000,0.0027993892241692723,0.11616161616161616,0.0008361811968297826,0.0005742244978526397,2.0869565217391304,2.0,1.471853119983544,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945948205.1 uncultured Clostridia bacterium,73cd2ec792608d6e6642d68bcd1f2a46,0.3888888888888889,230000,150,162740000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8911327760071119,0.9816515653031023,0.936392170655107,0.9816515653031023,False,48,48240,83591
230000,0.0008361811968297826,0.1050228310502283,0.0008361811968297826,0.0003828163319017598,1.391304347826087,1.0,0.7655137765938701,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_022780505.1 Succinatimonas sp.,4bd1498c114f76dc407d44ae573e3cad,0.1050228310502283,230000,151,162510000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8702678683112822,0.9567742637616582,0.9135210660364702,0.9567742637616582,False,32,48272,83591
350000,0.0012724496473496692,0.053738317757009345,0.0008361811968297826,0.0004904834252491296,1.7826086956521738,1.0,2.2833332183479795,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_015560605.1 Odoribacter splanchnicus,e5efe13d3e2e9f71fb7dd8e0e6270f03,0.08177570093457943,230000,152,162280000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8774618575482368,0.952091981076487,0.9147769193123618,0.952091981076487,False,41,48313,83591
250000,0.0009088926052497637,0.09745762711864407,0.0008361811968297826,0.0003349642904140398,1.2173913043478262,1.0,0.4124709991523973,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945873635.1 [Eubacterium] saphenum,7b7a633599f16ca47ea01c3c72a76f69,0.1059322033898305,230000,153,162050000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.871691862161085,0.9569360198177359,0.9143139409894104,0.9569360198177359,False,28,48341,83591
250000,0.0009088926052497637,0.06547619047619048,0.0007998254926197921,0.0004426313837614097,1.6818181818181819,1.0,1.9161126280325447,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_004556545.1 Clostridiales bacterium,19e5982b212b00f6621f05a1c6767a04,0.0744047619047619,220000,154,161830000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.871691862161085,0.9503301856951882,0.9110110239281366,0.9503301856951882,False,37,48378,83591
410000,0.0014905838726096124,0.0830188679245283,0.0007998254926197921,0.0003588903111578998,1.3636363636363635,1.0,0.642824346533225,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_014208035.1 Schaalia hyovaginalis,584e710f4c25a8bcb53739ba695026cb,0.15471698113207547,220000,155,161610000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8801883500241768,0.9640700426953964,0.9221291963597866,0.9640700426953964,False,30,48408,83591
220000,0.0007998254926197921,0.0830188679245283,0.0007998254926197921,0.0003469273007859698,1.3181818181818181,1.0,0.5548434370788047,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_900141725.1 Actinomyces denticolens,4b104b4832383c3c10b1c716f092e973,0.0830188679245283,220000,156,161390000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8695096705349402,0.9523736881698723,0.9109416793524063,0.9523736881698723,False,29,48437,83591
700000,0.0025448992946993385,0.09565217391304348,0.0007998254926197921,0.0004665574045052697,1.7727272727272727,2.0,0.7343406555183415,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_029224565.1 Sharpea porci,c791e50da3f62718133bf8948e207a5a,0.30434782608695654,220000,157,161170000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8894689581438854,0.976944751389084,0.9332068547664847,0.976944751389084,False,39,48476,83591
240000,0.0008725369010397731,0.08494208494208494,0.0007998254926197921,0.0002990752592982498,1.1363636363636365,1.0,0.6248966856757963,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_034103985.1 Pseudoflavonifractor sp.,a84d258523575833164a9b928309a6c5,0.09266409266409266,220000,158,160950000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8709944119088067,0.954428418839017,0.9127114153739118,0.954428418839017,False,25,48501,83591
220000,0.0007998254926197921,0.08494208494208494,0.0007998254926197921,0.0002751492385543898,1.0454545454545454,1.0,0.20829889522526548,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_034090865.1 Candidatus Faecivicinus sp.,00d9c007c011b878f826c3d26822742e,0.08494208494208494,220000,159,160730000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8695096705349402,0.9528014516134309,0.9111555610741855,0.9528014516134309,False,23,48524,83591
310000,0.001127026830509707,0.07608695652173914,0.0007634697884098015,0.0004426313837614097,1.7619047619047619,1.0,1.0190921218587,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_030537335.1 Clostridia bacterium,ef2606075d426bbd62723eaff82bd663,0.11231884057971014,210000,160,160520000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8753763100793048,0.958035106465756,0.9167057082725304,0.958035106465756,False,37,48561,83591
3250000,0.011815603868246928,0.04208416833667335,0.0007634697884098015,0.0003349642904140398,1.3333333333333333,1.0,0.7126966450997985,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_022488885.1 Escherichia coli,4f60a9151b474bd9bbf11530cdee0b21,0.6513026052104208,210000,161,160310000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.916653113888405,0.991627775036049,0.954140444462227,0.991627775036049,False,28,48589,83591
1230000,0.004471751617828837,0.12209302325581395,0.0007634697884098015,0.0006340395497122896,2.5238095238095237,2.0,1.8157786633273922,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_034100725.1 Eubacteriales bacterium,1c20bd4961b53a3cc7de203fdf722bc1,0.7151162790697675,210000,162,160100000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8993545470706715,0.9934468578413257,0.9464007024559986,0.9934468578413257,False,53,48642,83591
220000,0.0007998254926197921,0.09767441860465116,0.0007634697884098015,0.0003110382696701798,1.2380952380952381,1.0,0.4259177099999599,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_028720605.1 Oscillospiraceae bacterium,03077b2c4e036572881e5d8564fdce80,0.10232558139534884,210000,163,159890000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8695096705349402,0.9562862821471986,0.9128979763410694,0.9562862821471986,False,26,48668,83591
730000,0.00265396640732931,0.11170212765957446,0.0007634697884098015,0.0007656326638035196,3.0476190476190474,2.0,3.7730395789600584,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_937937845.1 uncultured Clostridia bacterium,70ad7008e4516afd3dbfa118813c4782,0.3882978723404255,210000,164,159680000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8902011387915792,0.9816222911029276,0.9359117149472534,0.9816222911029276,False,64,48732,83591
210000,0.0007634697884098015,0.13815789473684212,0.0007634697884098015,0.0003110382696701798,1.2380952380952381,1.0,0.4259177099999599,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_028720385.1 Bacillota bacterium,6b6c886141b9f38371fe8b08a568a1ee,0.13815789473684212,210000,165,159470000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8687169026745869,0.9619325522252771,0.915324727449932,0.9619325522252771,False,26,48758,83591
220000,0.0007998254926197921,0.08898305084745763,0.0007634697884098015,0.0003230012800421098,1.2857142857142858,1.0,0.45175395145262565,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_034087185.1 Lentihominibacter sp.,480cede0c8ed9cfde35a57a206ee69d2,0.09322033898305085,210000,166,159260000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8695096705349402,0.9545404281415379,0.9120250493382391,0.9545404281415379,False,27,48785,83591
250000,0.0009088926052497637,0.09009009009009009,0.0007271140841998109,0.0002990752592982498,1.25,1.0,0.5361902647381804,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_022778785.1 Dysosmobacter sp.,256c8256d50b1eaf1623a092c32f5111,0.11261261261261261,200000,167,159060000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.871691862161085,0.9580841761057376,0.9148880191334112,0.9580841761057376,False,25,48810,83591
430000,0.0015632952810295936,0.04819277108433735,0.0007271140841998109,0.0008493737364070295,3.55,1.5,4.488596662655267,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_004563615.1 bacterium,13d1bcabddb63f6aeafb9fa622020833,0.10361445783132531,200000,168,158860000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8810107271793971,0.9565210167987882,0.9187658719890927,0.9565210167987882,False,71,48881,83591
200000,0.0007271140841998109,0.05181347150259067,0.0007271140841998109,0.00026318622818245985,1.1,1.0,0.3,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_034093495.1 Clostridium celatum,dbe3e414b4a65f814a1dad11153d24d1,0.05181347150259067,200000,169,158660000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8678862247802385,0.9436109977770153,0.9057486112786268,0.9436109977770153,False,22,48903,83591
200000,0.0007271140841998109,0.06389776357827476,0.0007271140841998109,0.00026318622818245985,1.1,1.0,0.3,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_029219665.1 Inconstantimicrobium porci,1534c99e7c71eb8b0325072a0e7c944c,0.06389776357827476,200000,170,158460000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8678862247802385,0.9474976688986622,0.9076919468394503,0.9474976688986622,False,22,48925,83591
200000,0.0007271140841998109,0.06993006993006994,0.0007271140841998109,0.0002751492385543898,1.15,1.0,0.3570714214271425,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945916265.1 uncultured Clostridia bacterium,6bacec920c50e8aef082758f1ed8f72b,0.06993006993006994,200000,171,158260000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8678862247802385,0.9491751338575082,0.9085306793188733,0.9491751338575082,False,23,48948,83591
1450000,0.00527157711044863,0.11235955056179775,0.0007271140841998109,0.0025840102403368783,10.8,10.0,10.361467077590895,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_025677785.1 Limosilactobacillus vaginalis,457fcbe4e35a65bbee6431431e2c1ae8,0.8146067415730337,200000,172,158060000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.902260963450845,0.9959874872603515,0.9491242253555983,0.9959874872603515,False,216,49164,83591
190000,0.0006907583799898204,0.08189655172413793,0.0006907583799898204,0.00028711224892631984,1.263157894736842,1.0,0.44034738238635557,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_004557825.1 Bacteroidales bacterium,e4581c7d40417efd92734104e6d54d3a,0.08189655172413793,190000,173,157870000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8670137862557505,0.952119549982062,0.9095666681189063,0.952119549982062,False,24,49188,83591
960000,0.0034901476041590924,0.09844559585492228,0.0006907583799898204,0.0007058176119438696,3.1052631578947367,3.0,1.8323047563714958,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_938023665.1 uncultured Collinsella sp.,2415fa6bb882a2336dff535e44c8c252,0.49740932642487046,190000,174,157680000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8949947062813178,0.9864003420738136,0.9406975241775657,0.9864003420738136,False,59,49247,83591
190000,0.0006907583799898204,0.1366906474820144,0.0006907583799898204,0.00026318622818245985,1.1578947368421053,1.0,0.36464227527765836,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_016301945.1 Erysipelotrichaceae bacterium,cf1d21e61b73979265a8d9badaa28499,0.1366906474820144,190000,175,157490000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8670137862557505,0.9617311923304939,0.9143724892931222,0.9617311923304939,False,22,49269,83591
210000,0.0007634697884098015,0.06666666666666667,0.0006907583799898204,0.0002751492385543898,1.2105263157894737,1.0,0.5210260492953508,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_034099025.1 Dysosmobacter sp.,a41b2e15a2292be981666d98e52120b2,0.07368421052631578,190000,176,157300000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8687169026745869,0.9501488686758491,0.9094328856752181,0.9501488686758491,False,23,49292,83591
1810000,0.006580382462008289,0.04896907216494845,0.0006907583799898204,0.0005383354667368496,2.3684210526315788,2.0,1.1337189067651587,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_902493645.1 uncultured Clostridium sp.,5f7097ca57783d771c69e1c97da2724f,0.46649484536082475,190000,177,157110000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.906192806822534,0.9851600700961916,0.9456764384593628,0.9851600700961916,False,45,49337,83591
1380000,0.0050170871809786955,0.1130952380952381,0.0006907583799898204,0.0024045650847579285,10.578947368421053,11.0,7.499584476023947,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_037066175.1 Methanobrevibacter smithii,4a23d5cb79bf0cf45d8e46bd4a0d7b99,0.8214285714285714,190000,178,156920000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.9013860168932963,0.9961503643262346,0.9487681906097655,0.9961503643262346,False,201,49538,83591
600000,0.002181342252599433,0.059006211180124224,0.0006907583799898204,0.0017705255350456389,7.7894736842105265,1.0,18.352051218692637,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_024460615.1 Intestinimonas massiliensis (ex Afouda et al. 2020),f44a5f9a13a9af3350de039db52b3e89,0.18633540372670807,190000,179,156730000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8867845417116311,0.9675915483210276,0.9271880450163293,0.9675915483210276,False,148,49686,83591
1810000,0.006580382462008289,0.03460837887067395,0.0006907583799898204,0.0003469273007859698,1.5263157894736843,1.0,0.9385555000066848,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_949538255.1 Parabacteroides goldsteinii,a2290aeba20276d85e08e38c5f237054,0.3296903460837887,190000,180,156540000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.906192806822534,0.9784780835569117,0.9423354451897228,0.9784780835569117,False,29,49715,83591
1050000,0.0038173489420490073,0.0694980694980695,0.0006544026757798299,0.0002990752592982498,1.3888888888888888,1.0,0.6781419786518723,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945868485.1 uncultured Lachnospiraceae bacterium,edf9a26cf012f916b882fb4d54136067,0.40540540540540543,180000,181,156360000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8965686849245487,0.9824524941070539,0.9395105895158014,0.9824524941070539,False,25,49740,83591
190000,0.0006907583799898204,0.07114624505928854,0.0006544026757798299,0.0003349642904140398,1.5555555555555556,1.0,0.7617394000445605,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_034086715.1 Mediterranea sp.,511eb9f22fab3c2195c809493af057db,0.07509881422924901,180000,182,156180000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8670137862557505,0.9505032141896808,0.9087585002227156,0.9505032141896808,False,28,49768,83591
470000,0.0017087180978695557,0.06206896551724138,0.0006544026757798299,0.0006579655704561496,3.0555555555555554,2.0,3.851005961249638,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_900755575.1 Lachnospiraceae bacterium,e182e943697ce99f0ddc44278192a246,0.16206896551724137,180000,183,156000000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8825486108048137,0.9649480189036306,0.9237483148542222,0.9649480189036306,False,55,49823,83591
1130000,0.0041081945757289315,0.0989010989010989,0.0006544026757798299,0.0005024464356210597,2.3333333333333335,2.0,1.4142135623730951,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_937976225.1 uncultured Mogibacterium sp.,b031d4f8609c2caf58fb0f66d2f98fa1,0.6208791208791209,180000,184,155820000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8978604532221437,0.9906980651608328,0.9442792591914883,0.9906980651608328,False,42,49865,83591
1170000,0.004253617392568894,0.09424083769633508,0.0006544026757798299,0.0010647079231017693,4.944444444444445,5.0,2.222916558193617,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_004556865.1 Clostridiales bacterium,eac57014d5b0d69d81668475b9358bc4,0.612565445026178,180000,185,155640000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8984730754205053,0.9904362325318392,0.9444546539761722,0.9904362325318392,False,89,49954,83591
220000,0.0007998254926197921,0.03345724907063197,0.0006544026757798299,0.0002990752592982498,1.3888888888888888,1.0,0.7556372504853024,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_027681275.1 Parabacteroides distasonis,05257ee72ffdba42c5377e7370e82ac8,0.040892193308550186,180000,186,155460000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.8695096705349402,0.9392414770655183,0.9043755738002293,0.9392414770655183,False,25,49979,83591
180000,0.0006544026757798299,0.0821917808219178,0.0006544026757798299,0.0003110382696701798,1.4444444444444444,1.0,0.4969039949999533,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_947072675.1 [Pasteurella] aerogenes,25b14365267f17d5e870ee0f67ffd7da,0.0821917808219178,180000,187,155280000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.866095115925128,0.952186731304704,0.9091409236149159,0.952186731304704,False,26,50005,83591
180000,0.0006544026757798299,0.08695652173913043,0.0006544026757798299,0.0002751492385543898,1.2777777777777777,1.0,0.4479032082388083,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_945877825.1 uncultured Lachnospiraceae bacterium,d932e0e79f76e2909dfd7742c7dce94d,0.08695652173913043,180000,188,155100000,-,SRR11126365,8bc4d485,275060000,51,DNA,10000,27506,True,0.866095115925128,0.9532394406110164,0.9096672782680721,0.9532394406110164,False,23,50028,83591
